CustomerID,Recency,Frequency,Monetary,Cluster
17404,3,111,32324,0
17405,0,77,705,0
17406,329,99,777,3
17408,162,2,3,1
17409,184,13,105,1
17410,15,57,616,0
17411,11,41,298,0
17412,2,48,738,0
17414,43,5,2100,0
17415,79,14,114,2
17416,29,186,4266,0
17418,41,29,289,0
17419,10,155,1872,0
17420,49,28,265,2
17422,15,93,2195,0
17423,44,26,421,0
17425,18,42,407,0
17426,3,179,3082,0
17427,71,2,34,2
17428,0,255,9435,0
17429,120,36,616,2
17430,32,14,190,0
17431,312,41,292,3
17432,17,44,207,0
17433,87,53,185,2
17434,1,100,1685,0
17436,1,7,90,0
17438,246,17,100,1
17440,147,3,232,1
17442,28,97,1490,0
17443,219,1,504,1
17444,147,132,2119,1
17446,176,6,198,1
17447,39,33,443,0
17448,144,1,-1,1
17449,1,178,1114,0
17450,7,127,69009,0
17451,0,83,1178,0
17453,17,19,219,0
17454,191,57,243,1
17455,203,8,66,1
17456,364,17,222,3
17457,126,14,826,2
17458,14,52,170,0
17459,42,88,537,0
17460,78,18,176,2
17461,22,104,770,0
17462,50,25,224,2
17463,15,162,1081,0
17464,157,9,220,1
17466,9,41,306,0
17468,9,5,116,0
17469,15,61,778,0
17470,44,67,1675,0
17472,190,142,455,1
17475,78,14,178,2
17480,73,29,336,2
17481,3,69,1060,0
17483,64,18,191,2
17486,260,24,191,3
17489,58,28,428,2
17490,0,64,1021,0
17491,0,72,2012,0
17492,247,12,155,1
17495,7,21,229,0
17496,358,10,79,3
17498,75,17,394,2
17499,289,40,711,3
17500,16,3,17,0
17501,220,18,160,1
17502,8,25,376,0
17503,2,36,486,0
17504,205,112,1456,1
17505,161,48,556,1
17506,69,14,136,2
17507,261,79,359,3
17508,280,22,289,3
17509,57,75,3508,2
17510,24,20,214,0
17511,2,467,63012,0
17512,28,61,2752,0
17513,71,6,254,2
17514,127,40,135,2
17515,30,49,243,0
17516,14,113,414,0
17517,308,11,102,3
17519,16,60,1233,0
17520,53,30,365,2
17521,23,38,518,0
17522,1,59,1034,0
17523,10,25,872,0
17524,360,6,90,3
17525,359,9,82,3
17526,0,17,257,0
17527,53,45,463,2
17528,0,183,2130,0
17530,0,306,1514,0
17531,120,15,135,2
17534,53,9,103,2
17535,279,13,136,3
17536,176,3,6,1
17537,29,74,699,0
17538,25,9,134,0
17540,8,20,193,0
17542,269,24,134,3
17545,42,122,337,0
17547,371,2,-4,3
17548,217,12,-132,1
17549,23,5,210,0
17550,196,42,86,1
17551,358,39,142,3
17552,42,45,708,0
17553,129,2,1048,2
17554,0,58,1763,0
17555,19,101,348,0
17556,205,6,101,1
17557,13,27,306,0
17560,94,22,651,2
17561,18,44,144,0
17562,13,48,813,0
17564,23,38,146,0
17566,7,113,497,0
17567,6,110,2428,0
17569,331,29,159,3
17571,49,247,876,0
17572,70,7,95,2
17573,28,24,302,0
17574,242,8,77,1
17576,7,245,1927,0
17578,190,5,90,1
17579,4,46,256,0
17580,252,43,88,3
17581,0,231,5849,0
17582,235,28,123,1
17584,6,30,446,0
17585,108,176,1650,2
17588,99,19,676,2
17589,59,172,1631,2
17590,1,162,822,0
17591,72,81,999,2
17593,3,190,3083,0
17594,84,42,550,2
17595,11,68,228,0
17596,22,168,4376,0
17597,213,55,1176,1
17600,17,13,144,0
17601,238,9,103,1
17602,1,335,4100,0
17603,49,12,-31,2
17604,216,57,169,1
17608,32,54,229,0
17609,40,199,717,0
17611,3,440,2542,0
17612,52,117,1787,2
17613,22,211,2464,0
17614,56,97,235,2
17615,129,13,140,2
17616,173,1,224,1
17618,5,56,319,0
17619,311,71,124,3
17620,59,4,60,2
17621,20,25,510,0
17623,32,33,265,0
17624,14,49,554,0
17625,17,223,1180,0
17628,80,5,79,2
17629,5,106,1621,0
17630,169,24,158,1
17631,1,39,334,0
17633,30,60,630,0
17634,35,209,838,0
17636,8,20,176,0
17637,30,35,280,0
17639,275,7,49,3
17640,86,5,250,2
17642,119,34,474,2
17643,372,8,71,3
17644,0,103,1741,0
17646,218,46,320,1
17647,64,7,30,2
17648,60,81,486,2
17649,134,52,398,2
17650,20,8,150,0
17651,11,149,3100,0
17652,24,118,2479,0
17653,28,44,1401,0
17654,276,22,41,3
17655,10,66,956,0
17656,72,67,1399,2
17658,10,17,522,0
17659,3,127,1486,0
17660,140,37,121,1
17663,25,63,793,0
17664,18,41,604,0
17666,3,14,596,0
17667,65,85,1037,2
17668,0,14,93,0
17669,42,45,1916,0
17670,227,11,110,1
17671,15,40,659,0
17672,43,105,1672,0
17673,0,118,1460,0
17674,73,19,672,2
17675,0,240,8278,0
17676,3,50,921,0
17677,1,179,9722,0
17678,263,16,207,3
17679,52,29,729,2
17680,23,11,96,0
17682,9,48,1365,0
17684,43,15,145,0
17685,16,88,1907,0
17686,6,205,2478,0
17690,29,186,1763,0
17691,357,18,134,3
17692,126,34,666,2
17693,135,16,229,1
17694,141,15,184,1
17695,131,30,779,2
17696,37,79,1730,0
17697,235,19,93,1
17698,260,8,93,3
17700,16,118,1261,0
17701,252,24,109,3
17702,29,62,1320,0
17703,34,47,590,0
17704,168,27,343,1
17705,2,63,957,0
17706,3,270,3833,0
17707,184,3,144,1
17708,187,28,90,1
17709,169,7,17,1
17711,10,22,246,0
17712,44,29,215,0
17714,320,10,92,3
17715,200,1,384,1
17716,22,172,3004,0
17718,231,6,83,1
17719,37,111,2455,0
17720,25,39,576,0
17722,95,112,1572,2
17723,126,4,792,2
17724,57,38,289,2
17725,15,115,2141,0
17727,8,66,639,0
17728,3,154,1464,0
17730,2,127,3567,0
17731,78,54,392,2
17732,372,18,93,3
17733,38,33,463,0
17734,53,40,422,2
17735,1,319,8439,0
17736,8,24,237,0
17737,8,8,108,0
17738,18,89,1027,0
17739,11,29,856,0
17742,112,13,89,2
17744,3,111,3376,0
17746,234,6,26,1
17747,99,1,11,2
17749,177,33,320,1
17750,4,101,3747,0
17752,358,1,192,3
17754,0,82,1767,0
17757,0,275,3314,0
17758,18,310,2054,0
17759,16,82,697,0
17760,21,25,239,0
17761,32,19,398,0
17763,262,1,12,3
17764,50,71,351,2
17765,158,51,143,1
17767,14,21,128,0
17768,7,77,1122,0
17769,12,200,1845,0
17770,198,33,365,1
17771,56,51,287,2
17772,10,50,55,0
17774,96,124,507,2
17775,254,3,72,3
17777,24,141,501,0
17779,20,73,393,0
17781,158,12,34,1
17783,71,67,354,2
17785,52,13,67,2
17786,84,57,195,2
17787,152,94,896,1
17788,73,3,211,2
17789,280,14,74,3
17790,26,121,835,0
17791,29,10,46,0
17793,24,49,226,0
17795,179,43,305,1
17796,39,63,176,0
17797,21,102,498,0
17799,21,280,1750,0
17800,36,51,732,0
17802,81,105,743,2
17805,73,10,478,2
17806,10,43,727,0
17809,15,47,2015,0
17811,3,359,4097,0
17812,12,113,329,0
17813,13,297,739,0
17816,36,16,30,0
17817,3,32,67,0
17819,71,36,1027,2
17820,190,5,-5,1
17824,50,13,408,2
17827,4,190,1240,0
17828,8,54,641,0
17829,298,30,496,3
17830,1,18,92,0
17831,32,2,12,0
17832,49,61,208,2
17835,2,45,344,0
17836,46,23,88,0
17837,41,110,507,0
17838,26,96,1397,0
17839,41,50,257,0
17841,1,1331,22628,0
17843,302,36,113,3
17844,106,5,52,2
17846,84,1,1,2
17848,80,41,398,2
17849,217,14,114,1
17850,301,24,1696,3
17852,11,21,53,0
17854,184,15,84,1
17855,372,17,197,3
17856,1,12,826,0
17857,2,19,19086,0
17858,5,101,2694,0
17859,304,23,102,3
17860,368,49,93,3
17861,2,172,1965,0
17862,323,11,100,3
17863,58,110,2638,2
17864,12,70,706,0
17865,30,191,5698,0
17866,142,9,173,1
17867,29,62,219,0
17869,106,37,111,2
17870,1,214,1350,0
17871,204,10,182,1
17873,79,24,987,2
17874,184,37,209,1
17877,169,12,98,1
17878,43,26,401,0
17879,173,6,45,1
17880,364,26,314,3
17881,303,8,32,3
17883,2,133,374,0
17884,3,107,817,0
17885,11,50,110,0
17886,31,93,469,0
17887,128,10,30,2
17888,18,60,424,0
17889,211,20,77,1
17890,322,88,402,3
17891,161,34,393,1
17892,55,27,109,2
17893,224,15,149,1
17894,71,127,404,2
17895,43,15,127,0
17896,22,2,288,0
17897,172,100,216,1
17898,84,27,190,2
17899,158,29,170,1
17900,164,4,1,1
17901,28,19,24,0
17904,20,33,58,0
17905,70,33,406,2
17906,246,12,26,1
17908,373,51,169,3
17911,8,39,223,0
17912,309,35,182,3
17913,58,55,288,2
17914,3,72,457,0
17917,44,77,184,0
17919,87,23,756,2
17920,3,407,2473,0
17921,63,114,425,2
17923,281,1,50,3
17924,0,27,1141,0
17925,372,1,72,3
17926,132,17,306,2
17928,44,23,140,0
17929,10,4,107,0
17930,35,26,1594,0
17931,133,63,249,2
17932,28,84,789,0
17934,51,21,478,2
17935,137,28,82,1
17936,4,68,257,0
17937,8,19,1754,0
17939,159,12,40,1
17940,48,8,9319,2
17941,130,2,252,2
17942,7,2,38,0
17946,232,18,75,1
17947,36,9,168,0
17948,146,1,144,1
17949,0,29,27571,0
17950,71,63,342,2
17951,39,18,610,0
17954,4,327,2216,0
17955,198,14,273,1
17956,248,1,1,1
17957,65,31,287,2
17958,116,7,84,2
17960,170,26,41,1
17961,20,211,560,0
17962,141,33,127,1
17964,31,84,294,0
17965,37,274,1532,0
17966,37,53,2571,0
17967,371,41,73,3
17968,373,74,151,3
17969,165,14,152,1
17970,210,27,513,1
17972,241,30,36,1
17973,51,15,176,2
17974,24,143,500,0
17975,14,189,1549,0
17976,371,56,93,3
17977,28,19,342,0
17978,364,12,499,3
17979,35,116,381,0
17980,165,23,682,1
17984,144,48,98,1
17985,21,20,171,0
17986,55,1,10,2
17987,184,13,261,1
17988,11,37,42,0
17990,236,27,414,1
17991,224,4,25,1
17994,121,63,471,2
17995,281,2,133,3
17997,73,134,2053,2
17999,36,87,219,0
18001,11,56,362,0
18004,361,32,75,3
18005,3,52,86,0
18006,22,21,220,0
18008,69,24,1581,2
18009,234,31,123,1
18010,256,14,60,3
18011,372,28,71,3
18013,154,31,285,1
18014,27,29,66,0
18015,3,46,157,0
18016,31,90,1027,0
18017,80,1,300,2
18018,107,29,55,2
18019,51,5,7,2
18022,35,141,703,0
18024,152,21,148,1
18027,98,21,78,2
18030,3,8,66,0
18032,333,5,42,3
18033,64,32,252,2
18034,21,99,559,0
18035,35,44,584,0
18036,31,77,232,0
18037,153,19,20,1
18040,18,18,148,0
18041,11,285,3749,0
18042,53,7,33,2
18043,24,106,265,0
18044,3,88,1032,0
18045,44,43,138,0
18048,202,6,127,1
18050,358,5,40,3
18053,65,20,301,2
18055,6,223,2447,0
18056,287,19,211,3
18058,9,3,88,0
18059,8,17,258,0
18061,21,18,955,0
18062,172,23,396,1
18064,132,7,384,2
18065,5,110,1024,0
18066,74,10,108,2
18067,39,36,189,0
18068,288,1,6,3
18069,25,334,1293,0
18071,257,23,260,3
18072,154,20,46,1
18073,113,23,3092,2
18074,373,13,190,3
18075,22,97,1437,0
18077,7,101,1839,0
18078,216,27,145,1
18079,44,99,7347,0
18080,18,2,642,0
18081,35,14,195,0
18082,25,62,608,0
18084,15,2,311,0
18085,329,25,265,3
18086,273,7,106,3
18087,97,7,3571,2
18088,60,35,107,2
18092,1,28,4250,0
18093,92,31,1381,2
18094,81,39,2518,2
18095,312,20,419,3
18096,11,157,788,0
18097,7,66,1661,0
18099,126,19,149,2
18101,10,37,87,0
18102,0,151,64122,0
18104,36,38,362,0
18105,37,18,46,0
18106,329,33,126,3
18108,248,17,82,1
18109,1,120,4212,0
18110,18,33,65,0
18112,11,26,255,0
18113,368,1,72,3
18114,289,28,55,3
18116,67,230,837,2
18117,25,68,605,0
18118,10,424,2860,0
18119,367,29,124,3
18120,213,17,31,1
18121,148,28,438,1
18122,7,239,1225,0
18123,23,31,582,0
18125,29,164,799,0
18126,60,52,135,2
18127,18,41,187,0
18129,242,13,48,1
18130,8,58,817,0
18133,210,2,0,1
18135,28,11,349,0
18136,62,34,373,2
18138,294,8,38,3
18139,16,36,5461,0
18141,360,1,-12,3
18142,150,9,1273,1
18143,116,59,570,2
18144,7,27,1343,0
18145,12,174,2625,0
18146,140,10,153,1
18147,45,7,203,0
18149,50,11,310,2
18150,31,29,332,0
18151,134,38,355,2
18154,2,15,255,0
18155,74,19,258,2
18156,12,100,283,0
18158,8,24,353,0
18159,300,23,139,3
18160,56,37,294,2
18161,9,49,810,0
18164,30,24,183,0
18165,176,10,254,1
18167,3,25,359,0
18168,175,101,583,1
18169,60,9,61,2
18170,32,29,409,0
18171,58,43,477,2
18172,14,101,3170,0
18173,86,23,1220,2
18174,6,1,50,0
18176,353,30,279,3
18177,30,53,704,0
18178,113,80,979,2
18179,8,86,1360,0
18180,4,108,1721,0
18181,23,40,133,0
18183,217,36,362,1
18184,14,1,60,0
18185,248,17,183,1
18188,14,63,1167,0
18189,77,65,564,2
18190,191,14,139,1
18191,261,7,140,3
18192,71,45,339,2
18193,150,17,120,1
18194,63,7,448,2
18196,94,131,431,2
18198,3,81,3839,0
18200,105,29,104,2
18202,199,55,581,1
18203,156,19,43,1
18204,70,159,1188,2
18205,35,30,192,0
18209,28,8,58,0
18210,1,109,1398,0
18211,25,37,359,0
18212,325,30,92,3
18213,236,15,232,1
18215,88,13,118,2
18216,30,26,200,0
18217,28,27,491,0
18218,205,17,498,1
18219,2,58,883,0
18220,219,2,282,1
18221,21,59,789,0
18222,92,19,335,2
18223,1,119,2890,0
18224,263,10,69,3
18225,2,151,3204,0
18226,38,141,3459,0
18227,217,5,21,1
18228,49,23,236,2
18229,11,66,2488,0
18230,8,32,1298,0
18231,191,106,806,1
18232,81,31,299,2
18233,325,1,4,3
18235,71,100,1578,2
18236,29,42,403,0
18237,2,40,622,0
18239,218,80,795,1
18240,45,6,126,0
18241,9,60,1047,0
18242,71,72,1017,2
18245,6,155,1781,0
18246,23,3,166,0
18248,113,39,501,2
18249,16,8,128,0
18250,300,21,198,3
18251,86,16,7824,2
18252,50,90,234,2
18255,88,6,74,2
18256,354,4,-70,3
18257,38,98,1010,0
18259,24,27,714,0
18260,172,86,1466,1
18261,42,19,146,0
18262,139,13,182,1
18263,22,59,1467,0
18265,71,44,311,2
18268,133,1,0,2
18269,357,7,70,3
18270,37,12,97,0
18272,2,99,2044,0
18273,1,1,80,0
18274,17,11,0,0
18276,20,14,184,0
18277,57,9,67,2
18278,73,9,66,2
18280,277,10,45,3
18281,180,7,54,1
18282,7,12,98,0
18283,3,263,1357,0
18287,42,59,1586,0
